train,split,model,type,seed,y,names,error_type,X_descriptors,n_estimators,max_depth,max_features,min_samples_split,min_samples_leaf,min_weight_fraction_leaf,ccp_alpha,oob_score,max_samples,rmse
80,KN,RF,reg,43,YSI,Name,rmse,"['AATS6e', 'AATS5p', 'ATSC4c', 'ATSC1v', 'ATSC3i', 'ATSC2s', 'ATSC4s', 'ATSC7s', 'AATSC3c', 'AATSC4c', 'AATSC4e', 'AATSC0s', 'AATSC3s', 'MATS5c', 'MATS1p', 'MATS6p', 'MATS8i', 'GATS3c', 'GATS7c', 'GATS7i', 'VE2_Dzs', 'VE3_Dzs', 'BCUTw-1l', 'BCUTc-1h', 'SpMax1_Bhm', 'SpMin6_Bhm', 'SpMin7_Bhm', 'SpMin8_Bhm', 'SpMin7_Bhp', 'SpMin4_Bhi', 'SpMin7_Bhi', 'SpMax2_Bhs', 'SpMin1_Bhs', 'SpMin5_Bhs', 'SpMin8_Bhs', 'C3SP2', 'ASP-5', 'SssCH2', 'SaasC', 'minHother', 'maxwHBa', 'BIC2', 'MIC0', 'MIC5', 'nAtomLC', 'TPC', 'piPC7', 'R_TpiPCTPC', 'PetitjeanNumber', 'GGI4']",100,20,0.25,2,1,0,0,False,0.25,25.630392759152585
