train,split,model,type,seed,y,names,error_type,X_descriptors,n_estimators,max_depth,max_features,min_samples_split,min_samples_leaf,min_weight_fraction_leaf,ccp_alpha,oob_score,max_samples,rmse
80,KN,RF,reg,233,YSI,Name,rmse,"['HOMO', 'IP', 'Dipole module', 'ALogP', 'AATS4e', 'AATS4i', 'AATS5s', 'ATSC1v', 'ATSC1s', 'ATSC5s', 'AATSC3c', 'AATSC1e', 'AATSC4s', 'AATSC7s', 'MATS6c', 'MATS6p', 'GATS2c', 'GATS7c', 'GATS2m', 'GATS3i', 'VE2_DzZ', 'VE2_Dzp', 'VR1_Dzp', 'VR3_Dzp', 'VE3_Dzs', 'BCUTc-1l', 'BCUTp-1l', 'nBondsD', 'SpMax1_Bhm', 'SpMin4_Bhi', 'SpMin6_Bhi', 'SpMax2_Bhs', 'SpMin1_Bhs', 'SpMin5_Bhs', 'SpMin8_Bhs', 'C3SP2', 'VPC-5', 'ASP-3', 'ASP-6', 'ASP-7', 'VE2_Dt', 'SHCsats', 'SHCsatu', 'SaasC', 'minHother', 'minaasC', 'maxsCH3', 'maxssCH2', 'hmax', 'ETA_Shape_Y', 'MIC0', 'MDEC-12', 'MDEC-13', 'MDEC-33', 'MLFER_S', 'TPC', 'piPC7', 'R_TpiPCTPC', 'PetitjeanNumber', 'JGI5', 'VE3_D', 'TWC', 'WTPT-3']",20,60,1.0,2,1,0,0,True,0.75,24.923540904694516
